timestamp,spy_price,regime,volatility,direction,confidence,blended_score,threshold,threshold_delta,block_reason,fwd_5m,fwd_15m,fwd_5m_price,fwd_15m_price,fwd_5m_status,fwd_15m_status
2026-03-05T13:59:27.453439-05:00,676.61,VOLATILE,HIGH,bearish,0.492,,,,confidence,,,,,pending,pending
2026-03-05T14:00:27.509518-05:00,676.63,VOLATILE,HIGH,bearish,0.499,,,,confidence,,,,,pending,pending
2026-03-05T14:01:27.566877-05:00,676.84,VOLATILE,HIGH,bearish,0.492,,,,confidence,,,,,pending,pending
2026-03-05T14:02:27.971768-05:00,676.84,VOLATILE,HIGH,bearish,0.478,,,,confidence,,,,,pending,pending
2026-03-05T14:03:28.028680-05:00,677.07,VOLATILE,HIGH,bearish,0.48,,,,confidence,,,,,pending,pending
2026-03-05T14:04:28.381928-05:00,676.72,VOLATILE,HIGH,bearish,0.492,,,,confidence,,,,,pending,pending
2026-03-05T14:05:28.437160-05:00,676.73,VOLATILE,HIGH,bearish,0.501,,,,confidence,,,,,pending,pending
2026-03-05T14:06:28.797568-05:00,677.15,VOLATILE,HIGH,bearish,0.478,,,,confidence,,,,,pending,pending
2026-03-05T14:07:28.855132-05:00,676.98,VOLATILE,HIGH,bearish,0.488,,,,confidence,,,,,pending,pending
2026-03-05T14:08:28.910988-05:00,677.05,VOLATILE,HIGH,bearish,0.498,,,,confidence,,,,,pending,pending
2026-03-05T14:09:28.967756-05:00,676.975,VOLATILE,HIGH,bearish,0.494,,,,confidence,,,,,pending,pending
2026-03-05T14:10:29.309088-05:00,676.9,VOLATILE,HIGH,bearish,0.524,,,,confidence,,,,,pending,pending
2026-03-05T14:11:29.707556-05:00,676.87,VOLATILE,HIGH,bearish,0.528,,,,confidence,,,,,pending,pending
2026-03-05T14:12:29.925477-05:00,676.77,VOLATILE,HIGH,bearish,0.558,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-05T14:13:30.141539-05:00,676.92,VOLATILE,HIGH,bearish,0.539,,,,confidence,,,,,pending,pending
2026-03-05T14:14:30.813690-05:00,677.36,VOLATILE,HIGH,bearish,0.523,,,,confidence,,,,,pending,pending
2026-03-05T14:15:30.872885-05:00,677.33,VOLATILE,HIGH,bearish,0.49,,,,confidence,,,,,pending,pending
2026-03-05T14:16:31.457599-05:00,677.05,VOLATILE,NORMAL,bearish,0.515,,,,confidence,,,,,pending,pending
2026-03-05T14:17:31.517469-05:00,676.855,VOLATILE,NORMAL,bearish,0.534,,,,confidence,,,,,pending,pending
2026-03-05T14:18:31.574988-05:00,677.04,VOLATILE,NORMAL,bearish,0.507,,,,confidence,,,,,pending,pending
2026-03-05T14:19:31.634611-05:00,677.06,VOLATILE,NORMAL,bearish,0.495,,,,confidence,,,,,pending,pending
2026-03-05T14:20:31.690742-05:00,677.26,VOLATILE,NORMAL,bearish,0.48,,,,confidence,,,,,pending,pending
2026-03-05T14:21:31.751261-05:00,677.31,VOLATILE,HIGH,bearish,0.462,,,,confidence,,,,,pending,pending
2026-03-05T14:22:31.809159-05:00,677.35,VOLATILE,HIGH,bearish,0.458,,,,confidence,,,,,pending,pending
2026-03-05T14:23:31.868823-05:00,677.23,VOLATILE,HIGH,bearish,0.47,,,,confidence,,,,,pending,pending
2026-03-05T14:24:31.926061-05:00,677.28,VOLATILE,HIGH,bearish,0.457,,,,confidence,,,,,pending,pending
2026-03-05T14:25:31.986196-05:00,677.19,VOLATILE,HIGH,bearish,0.472,,,,confidence,,,,,pending,pending
2026-03-05T14:26:32.043591-05:00,676.52,VOLATILE,HIGH,bearish,0.499,,,,confidence,,,,,pending,pending
2026-03-05T14:27:32.104502-05:00,676.69,VOLATILE,NORMAL,bearish,0.502,,,,confidence,,,,,pending,pending
2026-03-05T14:28:32.159668-05:00,676.49,VOLATILE,NORMAL,bearish,0.51,,,,confidence,,,,,pending,pending
2026-03-05T14:29:32.220113-05:00,676.51,VOLATILE,NORMAL,bearish,0.51,,,,confidence,,,,,pending,pending
2026-03-05T14:30:32.276372-05:00,676.73,VOLATILE,NORMAL,bearish,0.509,,,,confidence,,,,,pending,pending
2026-03-05T14:34:00.948652-05:00,676.0,VOLATILE,HIGH,bearish,0.547,,,,confidence,,,,,pending,pending
2026-03-05T14:36:46.007482-05:00,675.92,VOLATILE,HIGH,bearish,0.567,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-05T14:39:02.553216-05:00,676.305,VOLATILE,HIGH,bearish,0.539,,,,confidence,,,,,pending,pending
2026-03-05T14:40:03.569144-05:00,676.265,VOLATILE,HIGH,bearish,0.54,,,,confidence,,,,,pending,pending
2026-03-05T14:41:04.242515-05:00,676.47,VOLATILE,HIGH,bearish,0.521,,,,confidence,,,,,pending,pending
2026-03-05T14:42:04.915390-05:00,676.79,VOLATILE,HIGH,bearish,0.51,,,,confidence,,,,,pending,pending
2026-03-05T14:43:05.556470-05:00,676.93,VOLATILE,HIGH,bearish,0.529,,,,confidence,,,,,pending,pending
2026-03-05T14:44:06.245629-05:00,676.77,VOLATILE,HIGH,bearish,0.537,,,,confidence,,,,,pending,pending
2026-03-05T14:45:06.955859-05:00,676.94,VOLATILE,HIGH,bearish,0.509,,,,confidence,,,,,pending,pending
2026-03-05T14:46:07.627627-05:00,676.92,VOLATILE,HIGH,bearish,0.5,,,,confidence,,,,,pending,pending
2026-03-05T14:47:07.692543-05:00,677.02,VOLATILE,HIGH,bearish,0.503,,,,confidence,,,,,pending,pending
2026-03-05T14:48:07.758919-05:00,677.04,VOLATILE,HIGH,bearish,0.502,,,,confidence,,,,,pending,pending
2026-03-05T14:49:07.821614-05:00,677.33,VOLATILE,HIGH,bearish,0.48,,,,confidence,,,,,pending,pending
2026-03-05T14:50:07.885528-05:00,677.28,VOLATILE,HIGH,bearish,0.487,,,,confidence,,,,,pending,pending
2026-03-05T14:51:07.945086-05:00,677.49,VOLATILE,HIGH,bearish,0.468,,,,confidence,,,,,pending,pending
2026-03-05T14:52:08.005309-05:00,677.2,VOLATILE,HIGH,bearish,0.492,,,,confidence,,,,,pending,pending
2026-03-05T14:53:08.084723-05:00,677.31,VOLATILE,HIGH,bearish,0.482,,,,confidence,,,,,pending,pending
2026-03-05T14:54:08.147261-05:00,677.16,VOLATILE,HIGH,bearish,0.494,,,,confidence,,,,,pending,pending
2026-03-05T14:55:08.212624-05:00,676.74,VOLATILE,HIGH,bearish,0.495,,,,confidence,,,,,pending,pending
2026-03-05T14:56:08.279313-05:00,676.65,VOLATILE,HIGH,bearish,0.505,,,,confidence,,,,,pending,pending
2026-03-05T14:57:08.346235-05:00,676.86,VOLATILE,HIGH,bearish,0.49,,,,confidence,,,,,pending,pending
2026-03-05T14:58:08.409266-05:00,677.19,VOLATILE,HIGH,bearish,0.466,,,,confidence,,,,,pending,pending
2026-03-05T14:59:08.474712-05:00,677.12,VOLATILE,HIGH,bearish,0.48,,,,confidence,,,,,pending,pending
2026-03-05T15:00:08.540283-05:00,677.07,VOLATILE,HIGH,bearish,0.458,,,,confidence,,,,,pending,pending
2026-03-05T15:01:08.626771-05:00,677.05,VOLATILE,HIGH,bearish,0.465,,,,confidence,,,,,pending,pending
2026-03-05T15:02:08.694032-05:00,677.01,VOLATILE,HIGH,bearish,0.458,,,,confidence,,,,,pending,pending
2026-03-05T15:03:08.965165-05:00,677.01,VOLATILE,HIGH,bearish,0.463,,,,confidence,,,,,pending,pending
2026-03-05T15:04:09.021024-05:00,676.65,VOLATILE,HIGH,bearish,0.483,,,,confidence,,,,,pending,pending
2026-03-05T15:05:09.077756-05:00,677.93,VOLATILE,HIGH,bullish,0.402,,,,confidence,,,,,pending,pending
2026-03-05T15:06:09.133382-05:00,677.38,VOLATILE,HIGH,bearish,0.417,,,,confidence,,,,,pending,pending
2026-03-05T15:07:09.189200-05:00,677.27,VOLATILE,HIGH,bearish,0.434,,,,confidence,,,,,pending,pending
2026-03-05T15:08:09.245606-05:00,677.27,VOLATILE,HIGH,bearish,0.444,,,,confidence,,,,,pending,pending
2026-03-05T15:09:09.301818-05:00,678.31,VOLATILE,HIGH,bullish,0.42,,,,confidence,,,,,pending,pending
2026-03-05T15:10:09.358427-05:00,678.24,VOLATILE,HIGH,bullish,0.401,,,,confidence,,,,,pending,pending
2026-03-05T15:11:09.415196-05:00,678.915,TREND,HIGH,bullish,0.446,,,,confidence,,,,,pending,pending
2026-03-05T15:12:09.472080-05:00,678.64,VOLATILE,HIGH,bullish,0.412,,,,confidence,,,,,pending,pending
2026-03-05T15:13:09.528818-05:00,678.55,VOLATILE,HIGH,bullish,0.413,,,,confidence,,,,,pending,pending
2026-03-05T15:14:09.585073-05:00,678.75,VOLATILE,HIGH,bullish,0.422,,,,confidence,,,,,pending,pending
2026-03-05T15:15:09.640672-05:00,678.79,VOLATILE,HIGH,bullish,0.427,,,,confidence,,,,,pending,pending
2026-03-05T15:16:09.697972-05:00,678.66,VOLATILE,HIGH,bullish,0.409,,,,confidence,,,,,pending,pending
2026-03-05T15:17:09.754736-05:00,678.72,VOLATILE,HIGH,bullish,0.414,,,,confidence,,,,,pending,pending
2026-03-05T15:18:09.812969-05:00,678.68,VOLATILE,HIGH,bullish,0.393,,,,confidence,,,,,pending,pending
2026-03-05T15:19:09.869809-05:00,679.35,VOLATILE,HIGH,bullish,0.475,,,,confidence,,,,,pending,pending
2026-03-05T15:20:09.927271-05:00,679.12,VOLATILE,HIGH,bullish,0.44,,,,confidence,,,,,pending,pending
2026-03-05T15:21:09.984012-05:00,678.95,VOLATILE,HIGH,bullish,0.442,,,,confidence,,,,,pending,pending
2026-03-05T15:22:10.040768-05:00,679.42,VOLATILE,HIGH,bullish,0.48,,,,confidence,,,,,pending,pending
2026-03-05T15:23:10.098659-05:00,679.31,VOLATILE,HIGH,bullish,0.479,,,,confidence,,,,,pending,pending
2026-03-05T15:24:10.155931-05:00,679.81,TREND,HIGH,bullish,0.539,,,,confidence,,,,,pending,pending
2026-03-05T15:25:10.213210-05:00,679.81,TREND,HIGH,bullish,0.539,,,,confidence,,,,,pending,pending
2026-03-05T15:29:01.742454-05:00,679.72,TREND,HIGH,bullish,0.528,,,,confidence,,,,,pending,pending
2026-03-05T15:30:02.749302-05:00,679.45,TREND,HIGH,bullish,0.498,,,,confidence,,,,,pending,pending
2026-03-05T15:31:03.616066-05:00,679.63,TREND,HIGH,bullish,0.521,,,,confidence,,,,,pending,pending
2026-03-05T15:32:04.412452-05:00,679.76,TREND,HIGH,bullish,0.535,,,,confidence,,,,,pending,pending
2026-03-05T15:34:06.775464-05:00,679.97,TREND,HIGH,bullish,0.506,,,,confidence,,,,,pending,pending
2026-03-05T15:35:07.664696-05:00,680.05,TREND,HIGH,bullish,0.549,,,,confidence,,,,,pending,pending
2026-03-05T15:38:02.801929-05:00,680.32,TREND,HIGH,bullish,0.525,,,,confidence,,,,,pending,pending
2026-03-05T15:39:03.665174-05:00,680.38,VOLATILE,HIGH,bullish,0.519,,,,confidence,,,,,pending,pending
2026-03-05T15:40:04.635109-05:00,680.03,VOLATILE,HIGH,bullish,0.435,,,,confidence,,,,,pending,pending
2026-03-05T15:41:05.579368-05:00,680.05,VOLATILE,HIGH,bullish,0.454,,,,confidence,,,,,pending,pending
2026-03-05T15:42:06.182111-05:00,679.92,VOLATILE,HIGH,bullish,0.443,,,,confidence,,,,,pending,pending
2026-03-05T15:43:06.846881-05:00,680.05,VOLATILE,HIGH,bullish,0.447,,,,confidence,,,,,pending,pending
2026-03-05T15:44:07.533022-05:00,679.8,VOLATILE,HIGH,bullish,0.414,,,,confidence,,,,,pending,pending
2026-03-05T15:45:08.175848-05:00,680.01,VOLATILE,HIGH,bullish,0.447,,,,confidence,,,,,pending,pending
2026-03-05T15:46:08.758335-05:00,679.77,VOLATILE,HIGH,bullish,0.415,,,,confidence,,,,,pending,pending
2026-03-05T15:47:09.400998-05:00,679.61,VOLATILE,HIGH,bullish,0.398,,,,confidence,,,,,pending,pending
2026-03-05T15:48:10.620893-05:00,679.67,VOLATILE,HIGH,bullish,0.366,,,,confidence,,,,,pending,pending
2026-03-05T15:49:10.684326-05:00,680.26,VOLATILE,HIGH,bullish,0.449,,,,confidence,,,,,pending,pending
2026-03-05T15:50:10.755284-05:00,680.48,VOLATILE,HIGH,bullish,0.486,,,,confidence,,,,,pending,pending
2026-03-05T15:51:10.812269-05:00,680.73,VOLATILE,HIGH,bullish,0.487,,,,confidence,,,,,pending,pending
2026-03-05T15:52:10.868664-05:00,680.62,VOLATILE,HIGH,bullish,0.479,,,,confidence,,,,,pending,pending
2026-03-05T15:53:11.219790-05:00,680.99,VOLATILE,HIGH,bullish,0.493,,,,confidence,,,,,pending,pending
2026-03-05T15:54:11.276672-05:00,681.04,VOLATILE,HIGH,bullish,0.498,,,,confidence,,,,,pending,pending
2026-03-05T15:55:11.332935-05:00,681.35,VOLATILE,HIGH,bullish,0.509,,,,confidence,,,,,pending,pending
2026-03-05T15:56:11.389287-05:00,681.03,VOLATILE,HIGH,bullish,0.462,,,,confidence,,,,,pending,pending
2026-03-05T15:57:11.445987-05:00,681.27,VOLATILE,HIGH,bullish,0.511,,,,confidence,,,,,pending,pending
2026-03-05T15:58:29.174197-05:00,681.655,VOLATILE,HIGH,bullish,0.568,0.6667,,,spread_too_wide,,,,,pending,pending
2026-03-06T09:31:11.500862-05:00,672.76,VOLATILE,HIGH,bearish,0.545,,,,confidence,,,,,pending,pending
2026-03-06T09:32:11.699702-05:00,672.51,VOLATILE,HIGH,bearish,0.541,,,,confidence,,,,,pending,pending
2026-03-06T09:33:11.754140-05:00,672.84,VOLATILE,HIGH,bearish,0.517,,,,confidence,,,,,pending,pending
2026-03-06T09:34:11.966088-05:00,672.08,VOLATILE,HIGH,bearish,0.555,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:35:12.488505-05:00,672.43,VOLATILE,HIGH,bearish,0.531,,,,confidence,,,,,pending,pending
2026-03-06T09:36:12.719088-05:00,671.0,VOLATILE,HIGH,bearish,0.593,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:37:12.973566-05:00,670.7,VOLATILE,HIGH,bearish,0.6,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:38:13.178787-05:00,670.8,VOLATILE,HIGH,bearish,0.591,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:39:13.469547-05:00,671.665,VOLATILE,HIGH,bearish,0.535,,,,confidence,,,,,pending,pending
2026-03-06T09:40:13.884554-05:00,671.19,TREND,HIGH,bearish,0.56,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:41:14.231595-05:00,671.06,TREND,HIGH,bearish,0.563,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:42:14.373218-05:00,671.62,TREND,HIGH,bearish,0.525,,,,confidence,,,,,pending,pending
2026-03-06T09:43:14.582931-05:00,671.14,TREND,HIGH,bearish,0.553,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:44:14.638646-05:00,671.2,TREND,HIGH,bearish,0.548,,,,confidence,,,,,pending,pending
2026-03-06T09:45:15.032120-05:00,671.0,VOLATILE,HIGH,bearish,0.559,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:46:15.561213-05:00,671.06,VOLATILE,HIGH,bearish,0.554,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:47:15.786897-05:00,670.5,VOLATILE,HIGH,bearish,0.587,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:48:16.053513-05:00,670.7,VOLATILE,HIGH,bearish,0.573,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:49:16.343828-05:00,670.92,VOLATILE,HIGH,bearish,0.558,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:50:16.669519-05:00,670.76,VOLATILE,HIGH,bearish,0.566,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:51:16.723833-05:00,671.05,VOLATILE,HIGH,bearish,0.548,,,,confidence,,,,,pending,pending
2026-03-06T09:52:16.921576-05:00,671.77,VOLATILE,HIGH,bearish,0.51,,,,confidence,,,,,pending,pending
2026-03-06T09:53:16.978521-05:00,671.07,VOLATILE,HIGH,bearish,0.546,,,,confidence,,,,,pending,pending
2026-03-06T09:54:17.194318-05:00,670.81,VOLATILE,HIGH,bearish,0.56,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T09:55:17.687889-05:00,670.74,VOLATILE,HIGH,bearish,0.564,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:56:17.918756-05:00,670.52,VOLATILE,HIGH,bearish,0.576,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:57:18.150231-05:00,670.5,VOLATILE,HIGH,bearish,0.576,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:58:18.373748-05:00,670.465,VOLATILE,HIGH,bearish,0.576,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T09:59:18.596981-05:00,670.07,VOLATILE,HIGH,bearish,0.599,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:00:18.654106-05:00,671.06,VOLATILE,HIGH,bearish,0.475,,,,confidence,,,,,pending,pending
2026-03-06T10:01:19.400943-05:00,672.4,VOLATILE,HIGH,bullish,0.414,,,,confidence,,,,,pending,pending
2026-03-06T10:02:19.454695-05:00,672.23,VOLATILE,HIGH,bullish,0.386,,,,confidence,,,,,pending,pending
2026-03-06T10:03:19.509970-05:00,672.85,VOLATILE,HIGH,bullish,0.488,,,,confidence,,,,,pending,pending
2026-03-06T10:04:19.566484-05:00,672.395,VOLATILE,HIGH,bullish,0.41,,,,confidence,,,,,pending,pending
2026-03-06T10:05:19.620838-05:00,672.78,VOLATILE,HIGH,bullish,0.542,,,,confidence,,,,,pending,pending
2026-03-06T10:06:19.676721-05:00,672.02,VOLATILE,HIGH,bullish,0.465,,,,confidence,,,,,pending,pending
2026-03-06T10:07:19.731470-05:00,672.69,VOLATILE,HIGH,bullish,0.541,,,,confidence,,,,,pending,pending
2026-03-06T10:08:19.785821-05:00,672.12,VOLATILE,HIGH,bullish,0.416,,,,confidence,,,,,pending,pending
2026-03-06T10:09:19.840679-05:00,671.88,VOLATILE,HIGH,bullish,0.415,,,,confidence,,,,,pending,pending
2026-03-06T10:10:19.897959-05:00,671.02,VOLATILE,HIGH,bearish,0.392,,,,confidence,,,,,pending,pending
2026-03-06T10:11:19.953993-05:00,670.93,VOLATILE,HIGH,bearish,0.436,,,,confidence,,,,,pending,pending
2026-03-06T10:12:20.010905-05:00,671.85,VOLATILE,HIGH,bullish,0.416,,,,confidence,,,,,pending,pending
2026-03-06T10:13:20.068057-05:00,672.39,VOLATILE,HIGH,bullish,0.477,,,,confidence,,,,,pending,pending
2026-03-06T10:14:20.283635-05:00,673.25,VOLATILE,HIGH,bullish,0.594,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:15:20.657480-05:00,673.12,VOLATILE,HIGH,bullish,0.574,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:16:20.867515-05:00,673.25,VOLATILE,HIGH,bullish,0.617,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:17:21.114450-05:00,672.92,VOLATILE,HIGH,bullish,0.568,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T10:18:21.336893-05:00,673.19,VOLATILE,HIGH,bullish,0.586,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T10:19:21.550913-05:00,673.335,VOLATILE,HIGH,bullish,0.61,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:20:21.779359-05:00,673.375,VOLATILE,HIGH,bullish,0.594,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:21:22.008501-05:00,673.4,VOLATILE,HIGH,bullish,0.551,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:23:06.722132-05:00,673.78,VOLATILE,HIGH,bullish,0.635,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:24:08.413474-05:00,673.84,VOLATILE,HIGH,bullish,0.637,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:25:37.227545-05:00,674.09,VOLATILE,HIGH,bullish,0.65,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:26:37.472777-05:00,674.165,VOLATILE,HIGH,bullish,0.652,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:30:02.655967-05:00,674.2,VOLATILE,HIGH,bullish,0.597,0.3333,,,quantity_zero,,,,,pending,pending
2026-03-06T10:31:04.557091-05:00,674.41,VOLATILE,HIGH,bullish,0.63,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:36:50.113000-05:00,675.15,VOLATILE,HIGH,bullish,0.665,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:44:06.116958-05:00,674.37,VOLATILE,HIGH,bullish,0.552,0.6667,,,quantity_zero,,,,,pending,pending
2026-03-06T10:47:05.150952-05:00,674.01,VOLATILE,HIGH,bullish,0.499,,,,confidence,,,,,pending,pending
2026-03-06T10:48:05.953097-05:00,674.11,VOLATILE,HIGH,bullish,0.502,,,,confidence,,,,,pending,pending
2026-03-06T10:49:06.593690-05:00,673.97,VOLATILE,HIGH,bullish,0.481,,,,confidence,,,,,pending,pending
2026-03-06T10:50:07.249721-05:00,673.68,VOLATILE,HIGH,bullish,0.443,,,,confidence,,,,,pending,pending
2026-03-06T10:51:07.878075-05:00,673.0,VOLATILE,HIGH,bearish,0.384,,,,confidence,,,,,pending,pending
2026-03-06T10:52:08.512688-05:00,672.61,VOLATILE,HIGH,bearish,0.423,,,,confidence,,,,,pending,pending
2026-03-06T10:53:09.088051-05:00,672.82,VOLATILE,HIGH,bearish,0.407,,,,confidence,,,,,pending,pending
2026-03-06T10:54:09.683122-05:00,673.055,VOLATILE,HIGH,bearish,0.399,,,,confidence,,,,,pending,pending
2026-03-06T10:55:10.250738-05:00,673.255,VOLATILE,HIGH,bearish,0.385,,,,confidence,,,,,pending,pending
2026-03-06T10:56:10.867666-05:00,674.67,TREND,HIGH,bullish,0.534,,,,confidence,,,,,pending,pending
2026-03-06T11:00:05.393339-05:00,674.97,VOLATILE,HIGH,bullish,0.533,,,,confidence,,,,,pending,pending
2026-03-06T11:03:01.724324-05:00,675.225,VOLATILE,HIGH,bullish,0.546,,,,confidence,,,,,pending,pending
2026-03-06T11:06:03.164426-05:00,675.72,VOLATILE,HIGH,bullish,0.529,,,,confidence,,,,,pending,pending
2026-03-06T11:07:03.784049-05:00,675.16,VOLATILE,HIGH,bullish,0.477,,,,confidence,,,,,pending,pending
2026-03-06T11:08:04.402025-05:00,675.05,TREND,HIGH,bullish,0.46,,,,confidence,,,,,pending,pending
2026-03-06T11:09:04.998371-05:00,674.91,TREND,HIGH,bullish,0.459,,,,confidence,,,,,pending,pending
2026-03-06T11:10:05.577646-05:00,674.89,TREND,HIGH,bullish,0.472,,,,confidence,,,,,pending,pending
2026-03-06T11:11:06.161422-05:00,674.9,TREND,HIGH,bullish,0.488,,,,confidence,,,,,pending,pending
2026-03-06T11:12:06.729916-05:00,674.44,VOLATILE,HIGH,bullish,0.443,,,,confidence,,,,,pending,pending
2026-03-06T11:13:07.315747-05:00,674.27,VOLATILE,HIGH,bullish,0.435,,,,confidence,,,,,pending,pending
2026-03-06T11:14:07.900752-05:00,674.21,VOLATILE,HIGH,bullish,0.418,,,,confidence,,,,,pending,pending
2026-03-06T11:15:08.503463-05:00,674.26,VOLATILE,HIGH,bullish,0.435,,,,confidence,,,,,pending,pending
2026-03-06T11:16:09.245754-05:00,674.375,VOLATILE,HIGH,bullish,0.465,,,,confidence,,,,,pending,pending
2026-03-06T11:17:09.823288-05:00,674.39,VOLATILE,HIGH,bullish,0.461,,,,confidence,,,,,pending,pending
2026-03-06T11:18:10.430976-05:00,674.11,VOLATILE,HIGH,bullish,0.435,,,,confidence,,,,,pending,pending
2026-03-06T11:19:10.997181-05:00,674.54,VOLATILE,HIGH,bullish,0.504,,,,confidence,,,,,pending,pending
2026-03-06T11:21:01.115326-05:00,674.34,VOLATILE,HIGH,bullish,0.545,,,,confidence,,,,,pending,pending
2026-03-06T11:22:01.689157-05:00,673.965,VOLATILE,HIGH,bullish,0.486,,,,confidence,,,,,pending,pending
2026-03-06T11:23:02.357199-05:00,673.8,VOLATILE,HIGH,bullish,0.451,,,,confidence,,,,,pending,pending
2026-03-06T11:24:02.922058-05:00,673.59,VOLATILE,HIGH,bullish,0.413,,,,confidence,,,,,pending,pending
2026-03-06T11:25:03.511392-05:00,674.32,VOLATILE,HIGH,bullish,0.409,,,,confidence,,,,,pending,pending
2026-03-06T11:26:04.110743-05:00,674.14,VOLATILE,HIGH,bullish,0.372,,,,confidence,,,,,pending,pending
2026-03-06T11:27:04.721090-05:00,673.88,VOLATILE,HIGH,bearish,0.385,,,,confidence,,,,,pending,pending
2026-03-06T11:28:05.484366-05:00,673.85,VOLATILE,HIGH,bearish,0.387,,,,confidence,,,,,pending,pending
2026-03-06T11:29:06.190823-05:00,674.1,VOLATILE,HIGH,bullish,0.378,,,,confidence,,,,,pending,pending
2026-03-06T11:30:07.130723-05:00,674.38,VOLATILE,HIGH,bullish,0.392,,,,confidence,,,,,pending,pending
2026-03-06T11:31:08.002909-05:00,673.87,VOLATILE,HIGH,bearish,0.403,,,,confidence,,,,,pending,pending
2026-03-06T11:32:08.792646-05:00,674.11,VOLATILE,HIGH,bearish,0.37,,,,confidence,,,,,pending,pending
2026-03-06T11:33:09.869922-05:00,674.52,VOLATILE,HIGH,bullish,0.397,,,,confidence,,,,,pending,pending
2026-03-06T11:34:10.476011-05:00,674.03,VOLATILE,HIGH,bearish,0.415,,,,confidence,,,,,pending,pending
2026-03-06T11:35:24.031963-05:00,673.67,VOLATILE,HIGH,bearish,0.441,,,,confidence,,,,,pending,pending
2026-03-06T11:36:24.593659-05:00,674.0,VOLATILE,HIGH,bearish,0.377,,,,confidence,,,,,pending,pending
2026-03-06T11:37:25.378081-05:00,674.58,VOLATILE,HIGH,bullish,0.417,,,,confidence,,,,,pending,pending
2026-03-06T11:38:25.577154-05:00,674.92,VOLATILE,HIGH,bullish,0.453,,,,confidence,,,,,pending,pending
2026-03-06T11:39:25.707079-05:00,674.89,VOLATILE,HIGH,bullish,0.437,,,,confidence,,,,,pending,pending
2026-03-06T11:40:25.763681-05:00,674.93,VOLATILE,HIGH,bullish,0.455,,,,confidence,,,,,pending,pending
2026-03-06T11:41:25.944069-05:00,674.98,VOLATILE,HIGH,bullish,0.488,,,,confidence,,,,,pending,pending
2026-03-06T11:42:26.000381-05:00,674.76,VOLATILE,HIGH,bullish,0.472,,,,confidence,,,,,pending,pending
2026-03-06T11:43:26.136536-05:00,674.81,VOLATILE,HIGH,bullish,0.481,,,,confidence,,,,,pending,pending
2026-03-06T11:44:26.192648-05:00,675.14,VOLATILE,HIGH,bullish,0.519,,,,confidence,,,,,pending,pending
2026-03-06T11:45:26.249121-05:00,674.5,VOLATILE,HIGH,bullish,0.433,,,,confidence,,,,,pending,pending
2026-03-06T11:46:26.322381-05:00,675.39,VOLATILE,HIGH,bullish,0.54,,,,confidence,,,,,pending,pending
2026-03-06T11:48:03.153673-05:00,675.1,VOLATILE,HIGH,bullish,0.494,,,,confidence,,,,,pending,pending
2026-03-06T11:49:03.745471-05:00,675.62,VOLATILE,HIGH,bullish,0.531,,,,confidence,,,,,pending,pending
2026-03-06T11:50:04.399923-05:00,675.35,TREND,HIGH,bullish,0.536,,,,confidence,,,,,pending,pending
2026-03-06T11:55:01.434854-05:00,674.53,VOLATILE,HIGH,bullish,0.444,,,,confidence,,,,,pending,pending
2026-03-06T11:56:02.074467-05:00,674.76,VOLATILE,HIGH,bullish,0.488,,,,confidence,,,,,pending,pending
