time,direction,impulse,follow,price,fwd_5m,fwd_10m,fwd_5m_price,fwd_5m_time,fwd_5m_status,fwd_10m_price,fwd_10m_time,fwd_10m_status
2026-03-05 14:07:00,bullish,1.012,0.75,677.05,-0.2799999999999727,0.0,676.77,2026-03-05 14:11:00,filled,677.05,2026-03-05 14:15:00,filled
2026-03-05 14:09:00,bearish,0.787,0.75,676.9,0.4600000000000364,0.1399999999999863,677.36,2026-03-05 14:13:00,filled,677.04,2026-03-05 14:17:00,filled
2026-03-05 14:11:00,bearish,0.725,1.0,676.77,0.2799999999999727,0.4900000000000091,677.05,2026-03-05 14:15:00,filled,677.26,2026-03-05 14:19:00,filled
2026-03-05 14:13:00,bullish,0.839,0.5,677.36,-0.32000000000005,-0.0099999999999909,677.04,2026-03-05 14:17:00,filled,677.35,2026-03-05 14:21:00,filled
2026-03-05 14:15:00,bullish,0.86,0.5,677.05,0.2100000000000363,0.2300000000000182,677.26,2026-03-05 14:19:00,filled,677.28,2026-03-05 14:23:00,filled
2026-03-05 14:17:00,bearish,0.884,0.75,677.04,0.3100000000000591,-0.5199999999999818,677.35,2026-03-05 14:21:00,filled,676.52,2026-03-05 14:25:00,filled
2026-03-05 14:19:00,bullish,0.997,0.75,677.26,0.0199999999999818,-0.7699999999999818,677.28,2026-03-05 14:23:00,filled,676.49,2026-03-05 14:27:00,filled
2026-03-05 14:21:00,bullish,1.356,1.0,677.35,-0.8300000000000409,-0.6200000000000045,676.52,2026-03-05 14:25:00,filled,676.73,2026-03-05 14:29:00,filled
2026-03-05 14:23:00,bullish,1.206,0.75,677.28,-0.7899999999999636,-1.1599999999999682,676.49,2026-03-05 14:27:00,filled,676.12,2026-03-05 14:31:00,filled
2026-03-05 14:25:00,bearish,1.281,0.75,676.52,0.2100000000000363,-0.5199999999999818,676.73,2026-03-05 14:29:00,filled,676.0,2026-03-05 14:33:00,filled
2026-03-05 14:27:00,bearish,1.293,0.75,676.49,-0.3700000000000045,-0.57000000000005,676.12,2026-03-05 14:31:00,filled,675.92,2026-03-05 14:35:00,filled
2026-03-05 14:29:00,bullish,1.354,0.75,676.73,-0.7300000000000182,-0.75,676.0,2026-03-05 14:33:00,filled,675.98,2026-03-05 14:37:00,filled
2026-03-05 14:31:00,bearish,1.155,0.25,676.12,-0.2000000000000454,0.1449999999999818,675.92,2026-03-05 14:35:00,filled,676.265,2026-03-05 14:39:00,filled
2026-03-05 14:33:00,bearish,1.364,0.5,676.0,-0.0199999999999818,0.7899999999999636,675.98,2026-03-05 14:37:00,filled,676.79,2026-03-05 14:41:00,filled
2026-03-05 14:35:00,bearish,1.037,0.5,675.92,0.3450000000000273,0.8500000000000227,676.265,2026-03-05 14:39:00,filled,676.77,2026-03-05 14:43:00,filled
2026-03-05 14:37:00,bearish,0.799,0.5,675.98,0.8099999999999454,0.9399999999999408,676.79,2026-03-05 14:41:00,filled,676.92,2026-03-05 14:45:00,filled
2026-03-05 14:39:00,bullish,0.734,0.5,676.265,0.5049999999999955,0.7749999999999773,676.77,2026-03-05 14:43:00,filled,677.04,2026-03-05 14:47:00,filled
2026-03-05 14:41:00,bullish,0.867,0.75,676.79,0.1299999999999954,0.4900000000000091,676.92,2026-03-05 14:45:00,filled,677.28,2026-03-05 14:49:00,filled
2026-03-05 14:43:00,bullish,0.846,0.75,676.77,0.2699999999999818,0.4300000000000636,677.04,2026-03-05 14:47:00,filled,677.2,2026-03-05 14:51:00,filled
2026-03-05 14:45:00,bullish,0.961,0.5,676.92,0.3600000000000136,0.2400000000000091,677.28,2026-03-05 14:49:00,filled,677.16,2026-03-05 14:53:00,filled
2026-03-05 14:47:00,bullish,0.72,0.75,677.04,0.1600000000000818,-0.3899999999999863,677.2,2026-03-05 14:51:00,filled,676.65,2026-03-05 14:55:00,filled
2026-03-05 14:49:00,bullish,0.711,0.75,677.28,-0.1200000000000045,-0.0899999999999181,677.16,2026-03-05 14:53:00,filled,677.19,2026-03-05 14:57:00,filled
2026-03-05 14:51:00,bullish,0.764,0.5,677.2,-0.5500000000000682,-0.1299999999999954,676.65,2026-03-05 14:55:00,filled,677.07,2026-03-05 14:59:00,filled
2026-03-05 14:53:00,bearish,0.889,0.5,677.16,0.0300000000000864,-0.1499999999999772,677.19,2026-03-05 14:57:00,filled,677.01,2026-03-05 15:01:00,filled
2026-03-05 14:55:00,bearish,1.109,0.75,676.65,0.4200000000000727,0.0,677.07,2026-03-05 14:59:00,filled,676.65,2026-03-05 15:03:00,filled
2026-03-05 14:57:00,bullish,1.036,0.5,677.19,-0.1800000000000636,0.1899999999999408,677.01,2026-03-05 15:01:00,filled,677.38,2026-03-05 15:05:00,filled
2026-03-05 14:59:00,bullish,0.756,0.5,677.07,-0.4200000000000727,0.1999999999999318,676.65,2026-03-05 15:03:00,filled,677.27,2026-03-05 15:07:00,filled
2026-03-05 15:01:00,bearish,0.859,1.0,677.01,0.3700000000000045,1.2300000000000182,677.38,2026-03-05 15:05:00,filled,678.24,2026-03-05 15:09:00,filled
2026-03-05 15:03:00,bearish,0.976,0.75,676.65,0.6200000000000045,1.990000000000009,677.27,2026-03-05 15:07:00,filled,678.64,2026-03-05 15:11:00,filled
2026-03-05 15:05:00,bullish,2.473,0.25,677.38,0.8600000000000136,1.3700000000000043,678.24,2026-03-05 15:09:00,filled,678.75,2026-03-05 15:13:00,filled
2026-03-05 15:07:00,bullish,2.85,0.25,677.27,1.3700000000000043,1.3899999999999864,678.64,2026-03-05 15:11:00,filled,678.66,2026-03-05 15:15:00,filled
2026-03-05 15:09:00,bullish,2.018,0.25,678.24,0.5099999999999909,0.4399999999999409,678.75,2026-03-05 15:13:00,filled,678.68,2026-03-05 15:17:00,filled
2026-03-05 15:11:00,bullish,1.721,0.5,678.64,0.0199999999999818,0.4800000000000182,678.66,2026-03-05 15:15:00,filled,679.12,2026-03-05 15:19:00,filled
2026-03-05 15:13:00,bullish,1.182,0.5,678.75,-0.07000000000005,0.6699999999999591,678.68,2026-03-05 15:17:00,filled,679.42,2026-03-05 15:21:00,filled
2026-03-05 15:15:00,bullish,0.964,0.5,678.66,0.4600000000000364,1.1499999999999773,679.12,2026-03-05 15:19:00,filled,679.81,2026-03-05 15:23:00,filled
2026-03-05 15:17:00,bearish,0.804,0.5,678.68,0.7400000000000091,1.5300000000000864,679.42,2026-03-05 15:21:00,filled,680.21,2026-03-05 15:25:00,filled
2026-03-05 15:19:00,bullish,0.93,0.5,679.12,0.6899999999999409,0.8300000000000409,679.81,2026-03-05 15:23:00,filled,679.95,2026-03-05 15:27:00,filled
2026-03-05 15:21:00,bullish,0.956,0.5,679.42,0.7900000000000773,0.0300000000000864,680.21,2026-03-05 15:25:00,filled,679.45,2026-03-05 15:29:00,filled
2026-03-05 15:23:00,bullish,0.793,0.5,679.81,0.1400000000001,-0.0499999999999545,679.95,2026-03-05 15:27:00,filled,679.76,2026-03-05 15:31:00,filled
2026-03-05 15:25:00,bullish,0.831,0.5,680.21,-0.7599999999999909,-0.2400000000000091,679.45,2026-03-05 15:29:00,filled,679.97,2026-03-05 15:33:00,filled
2026-03-05 15:27:00,bullish,0.788,0.5,679.95,-0.1900000000000545,0.2349999999998999,679.76,2026-03-05 15:31:00,filled,680.185,2026-03-05 15:35:00,filled
2026-03-05 15:29:00,bearish,0.768,0.75,679.45,0.5199999999999818,0.8700000000000045,679.97,2026-03-05 15:33:00,filled,680.32,2026-03-05 15:37:00,filled
2026-03-05 15:31:00,bearish,0.66,0.5,679.76,0.4249999999999545,0.2699999999999818,680.185,2026-03-05 15:35:00,filled,680.03,2026-03-05 15:39:00,filled
2026-03-05 15:33:00,bullish,0.707,0.75,679.97,0.3500000000000227,-0.0500000000000682,680.32,2026-03-05 15:37:00,filled,679.92,2026-03-05 15:41:00,filled
2026-03-05 15:35:00,bullish,0.72,0.75,680.185,-0.1549999999999727,-0.3849999999999909,680.03,2026-03-05 15:39:00,filled,679.8,2026-03-05 15:43:00,filled
2026-03-05 15:37:00,bullish,0.681,0.75,680.32,-0.4000000000000909,-0.5500000000000682,679.92,2026-03-05 15:41:00,filled,679.77,2026-03-05 15:45:00,filled
2026-03-05 15:39:00,bearish,0.708,0.5,680.03,-0.2300000000000182,-0.3600000000000136,679.8,2026-03-05 15:43:00,filled,679.67,2026-03-05 15:47:00,filled
2026-03-05 15:41:00,bearish,0.817,0.5,679.92,-0.1499999999999772,0.5600000000000591,679.77,2026-03-05 15:45:00,filled,680.48,2026-03-05 15:49:00,filled
2026-03-05 15:43:00,bearish,0.984,0.5,679.8,-0.1299999999999954,0.82000000000005,679.67,2026-03-05 15:47:00,filled,680.62,2026-03-05 15:51:00,filled
2026-03-05 15:45:00,bearish,1.091,0.5,679.77,0.7100000000000364,1.2699999999999818,680.48,2026-03-05 15:49:00,filled,681.04,2026-03-05 15:53:00,filled
2026-03-05 15:47:00,bearish,1.182,0.5,679.67,0.9500000000000456,1.3600000000000136,680.62,2026-03-05 15:51:00,filled,681.03,2026-03-05 15:55:00,filled
2026-03-05 15:49:00,bullish,1.307,0.75,680.48,0.5599999999999454,1.1749999999999543,681.04,2026-03-05 15:53:00,filled,681.655,2026-03-05 15:57:00,filled
2026-03-05 15:51:00,bullish,1.393,0.75,680.62,0.4099999999999681,0.9099999999999682,681.03,2026-03-05 15:55:00,filled,681.53,2026-03-05 15:58:00,estimated_last
2026-03-05 15:53:00,bullish,1.155,0.75,681.04,0.6150000000000091,0.4900000000000091,681.655,2026-03-05 15:57:00,filled,681.53,2026-03-05 15:58:00,estimated_last
2026-03-05 15:55:00,bullish,1.31,0.75,681.03,0.5,0.5,681.53,2026-03-05 15:58:00,filled,681.53,2026-03-05 15:58:00,estimated_last
2026-03-05 15:57:00,bullish,1.274,0.75,681.655,-0.125,-0.125,681.53,2026-03-05 15:58:00,estimated_last,681.53,2026-03-05 15:58:00,estimated_last
2026-03-06 09:30:00,bearish,1.54,0.5,672.76,-0.3300000000000409,-1.0950000000000273,672.43,2026-03-06 09:34:00,filled,671.665,2026-03-06 09:38:00,filled
2026-03-06 09:32:00,bearish,1.747,0.75,672.84,-2.1399999999999864,-1.7800000000000864,670.7,2026-03-06 09:36:00,filled,671.06,2026-03-06 09:40:00,filled
2026-03-06 09:34:00,bearish,2.074,0.5,672.43,-0.7649999999999864,-1.2899999999999636,671.665,2026-03-06 09:38:00,filled,671.14,2026-03-06 09:42:00,filled
2026-03-06 09:36:00,bearish,2.047,0.75,670.7,0.3599999999998999,0.2999999999999545,671.06,2026-03-06 09:40:00,filled,671.0,2026-03-06 09:44:00,filled
2026-03-06 09:38:00,bearish,1.782,0.5,671.665,-0.5249999999999773,-1.1649999999999636,671.14,2026-03-06 09:42:00,filled,670.5,2026-03-06 09:46:00,filled
2026-03-06 09:40:00,bullish,1.326,0.5,671.06,-0.0599999999999454,-0.1399999999999863,671.0,2026-03-06 09:44:00,filled,670.92,2026-03-06 09:48:00,filled
2026-03-06 09:42:00,bearish,1.352,0.75,671.14,-0.6399999999999864,-0.0900000000000318,670.5,2026-03-06 09:46:00,filled,671.05,2026-03-06 09:50:00,filled
2026-03-06 09:44:00,bearish,1.459,0.5,671.0,-0.0800000000000409,0.07000000000005,670.92,2026-03-06 09:48:00,filled,671.07,2026-03-06 09:52:00,filled
2026-03-06 09:46:00,bearish,1.452,0.5,670.5,0.5499999999999545,0.2400000000000091,671.05,2026-03-06 09:50:00,filled,670.74,2026-03-06 09:54:00,filled
2026-03-06 09:48:00,bearish,1.151,0.25,670.92,0.1500000000000909,-0.4199999999999591,671.07,2026-03-06 09:52:00,filled,670.5,2026-03-06 09:56:00,filled
2026-03-06 09:50:00,bullish,0.884,0.75,671.05,-0.3099999999999454,-0.9799999999999044,670.74,2026-03-06 09:54:00,filled,670.07,2026-03-06 09:58:00,filled
2026-03-06 09:52:00,bullish,0.882,0.5,671.07,-0.57000000000005,1.3299999999999272,670.5,2026-03-06 09:56:00,filled,672.4,2026-03-06 10:00:00,filled
2026-03-06 09:54:00,bearish,0.801,0.75,670.74,-0.6699999999999591,2.1100000000000136,670.07,2026-03-06 09:58:00,filled,672.85,2026-03-06 10:02:00,filled
2026-03-06 09:56:00,bearish,0.515,1.0,670.5,1.8999999999999773,2.2799999999999727,672.4,2026-03-06 10:00:00,filled,672.78,2026-03-06 10:04:00,filled
2026-03-06 09:58:00,bearish,0.506,1.0,670.07,2.7799999999999727,2.6200000000000045,672.85,2026-03-06 10:02:00,filled,672.69,2026-03-06 10:06:00,filled
2026-03-06 10:00:00,bullish,1.223,0.5,672.4,0.3799999999999954,-0.5199999999999818,672.78,2026-03-06 10:04:00,filled,671.88,2026-03-06 10:08:00,filled
2026-03-06 10:02:00,bullish,1.451,0.75,672.85,-0.1599999999999681,-1.9200000000000728,672.69,2026-03-06 10:06:00,filled,670.93,2026-03-06 10:10:00,filled
2026-03-06 10:04:00,bullish,1.17,0.5,672.78,-0.8999999999999773,-0.3899999999999863,671.88,2026-03-06 10:08:00,filled,672.39,2026-03-06 10:12:00,filled
2026-03-06 10:06:00,bearish,0.977,0.5,672.69,-1.7600000000001046,0.42999999999995,670.93,2026-03-06 10:10:00,filled,673.12,2026-03-06 10:14:00,filled
2026-03-06 10:08:00,bearish,1.077,0.75,671.88,0.5099999999999909,1.0399999999999636,672.39,2026-03-06 10:12:00,filled,672.92,2026-03-06 10:16:00,filled
2026-03-06 10:10:00,bearish,0.803,1.0,670.93,2.1900000000000546,2.4050000000000864,673.12,2026-03-06 10:14:00,filled,673.335,2026-03-06 10:18:00,filled
2026-03-06 10:12:00,bullish,0.878,0.5,672.39,0.5299999999999727,1.009999999999991,672.92,2026-03-06 10:16:00,filled,673.4,2026-03-06 10:20:00,filled
2026-03-06 10:14:00,bullish,0.965,0.75,673.12,0.2150000000000318,0.6599999999999682,673.335,2026-03-06 10:18:00,filled,673.78,2026-03-06 10:22:00,filled
2026-03-06 10:16:00,bullish,0.935,0.5,672.92,0.4800000000000182,1.1700000000000728,673.4,2026-03-06 10:20:00,filled,674.09,2026-03-06 10:24:00,filled
2026-03-06 10:18:00,bullish,0.757,0.75,673.335,0.4449999999999363,0.5349999999999682,673.78,2026-03-06 10:22:00,filled,673.87,2026-03-06 10:26:00,filled
2026-03-06 10:20:00,bullish,0.675,1.0,673.4,0.6900000000000546,0.3000000000000682,674.09,2026-03-06 10:24:00,filled,673.7,2026-03-06 10:28:00,filled
2026-03-06 10:22:00,bullish,0.503,1.0,673.78,0.0900000000000318,0.6299999999999955,673.87,2026-03-06 10:26:00,filled,674.41,2026-03-06 10:30:00,filled
2026-03-06 10:24:00,bullish,0.578,1.0,674.09,-0.3899999999999863,0.8600000000000136,673.7,2026-03-06 10:28:00,filled,674.95,2026-03-06 10:32:00,filled
2026-03-06 10:26:00,bullish,0.501,0.75,673.87,0.5399999999999636,0.8500000000000227,674.41,2026-03-06 10:30:00,filled,674.72,2026-03-06 10:34:00,filled
2026-03-06 10:28:00,bearish,0.573,0.5,673.7,1.25,1.8700000000000043,674.95,2026-03-06 10:32:00,filled,675.57,2026-03-06 10:36:00,filled
